URL,Version,Status,OIDs,Name,Title,Descriptino,Uses,Used,Sources
http://hl7.org/fhir/ValueSet/consent-content-code,4.0.1,draft,"2.16.840.1.113883.4.642.3.748",ConsentContentCodes,Consent Content Codes,"This example value set contains all LOINC code","StructureDefinition/genetic-consent","LOINC"
http://hl7.org/fhir/ValueSet/consent-data-meaning,4.0.1,draft,"2.16.840.1.113883.4.642.3.759",ConsentDataMeaning,ConsentDataMeaning,"How a resource reference is interpreted when testing consent restrictions.","StructureDefinition/genetic-consent","hl7.fhir.r4.core"
http://hl7.org/fhir/ValueSet/consent-policy,4.0.1,draft,"2.16.840.1.113883.4.642.3.1014",ConsentPolicyRuleCodes,Consent PolicyRule Codes,"This value set includes sample Regulatory consent policy types from the US and other regions.","StructureDefinition/genetic-consent","THO"
http://hl7.org/fhir/ValueSet/consent-provision-type,4.0.1,draft,"2.16.840.1.113883.4.642.3.757",ConsentProvisionType,ConsentProvisionType,"How a rule statement is applied, such as adding additional consent or removing consent.","StructureDefinition/genetic-consent","hl7.fhir.r4.core"
http://hl7.org/fhir/ValueSet/consent-scope,4.0.1,draft,"2.16.840.1.113883.4.642.3.761",ConsentScopeCodes,Consent Scope Codes,"This value set includes the four Consent scope codes.","StructureDefinition/genetic-consent","THO"
http://hl7.org/fhir/ValueSet/consent-state-codes,4.0.1,draft,"2.16.840.1.113883.4.642.3.755",ConsentState,ConsentState,"Indicates the state of the consent.","StructureDefinition/genetic-consent","hl7.fhir.r4.core"
http://hl7.org/fhir/ValueSet/contactentity-type,4.0.1,draft,"2.16.840.1.113883.4.642.3.416",ContactEntityType,Contact entity type,"This example value set defines a set of codes that can be used to indicate the purpose for which you would contact a contact party.","StructureDefinition/onco-organization","THO"
http://hl7.org/fhir/ValueSet/data-absent-reason,4.0.1,active,"2.16.840.1.113883.4.642.3.5",DataAbsentReason,DataAbsentReason,"Used to specify why the normally expected content of the data element is missing.","StructureDefinition/copy-number,StructureDefinition/cause-of-death,StructureDefinition/radiomics-features,StructureDefinition/biomarker,StructureDefinition/sequencing-analysis,StructureDefinition/radiomics-Image-filters,StructureDefinition/performance-status,StructureDefinition/fusion,StructureDefinition/roi-segmentation,StructureDefinition/variant-annotation,StructureDefinition/analysis,StructureDefinition/vital-status,StructureDefinition/snp,StructureDefinition/expression,StructureDefinition/onco-tnm,StructureDefinition/radiomics-criteria,StructureDefinition/response-evaluation","THO"
http://hl7.org/fhir/ValueSet/days-of-week,4.0.1,active,"2.16.840.1.113883.4.642.3.512",DaysOfWeek,DaysOfWeek,"The days of the week.","StructureDefinition/imaging-service","hl7.fhir.r4.core"
http://hl7.org/fhir/ValueSet/device-action,4.0.1,draft,"2.16.840.1.113883.4.642.3.425",ProcedureDeviceActionCodes,Procedure Device Action Codes,"Example codes indicating the change that happened to the device during the procedure.  Note that these are in no way complete and might not even be appropriate for some uses.","StructureDefinition/radiotherapy-phase,StructureDefinition/onco-surgery,StructureDefinition/radiotherapy-plan,StructureDefinition/radiotherapy-course-summary","Internal"
http://hl7.org/fhir/ValueSet/device-kind,4.0.1,draft,"2.16.840.1.113883.4.642.3.208",FHIRDeviceTypes,FHIR Device Types,"Codes used to identify medical devices. Includes concepts from SNOMED CT (http://www.snomed.org/) where concept is-a 49062001 (Device)  and is provided as a suggestive example.","StructureDefinition/radiotherapy-phase,StructureDefinition/onco-surgery,StructureDefinition/radiotherapy-plan,StructureDefinition/radiotherapy-course-summary","Internal"
http://hl7.org/fhir/ValueSet/device-nametype,4.0.1,draft,"2.16.840.1.113883.4.642.3.1083",DeviceNameType,DeviceNameType,"The type of name the device is referred by.","StructureDefinition/sequencing-device,StructureDefinition/imaging-device","hl7.fhir.r4.core"
http://hl7.org/fhir/ValueSet/device-status,4.0.1,draft,"2.16.840.1.113883.4.642.3.209",FHIRDeviceStatus,FHIRDeviceStatus,"The availability status of the device.","StructureDefinition/sequencing-device,StructureDefinition/imaging-device","hl7.fhir.r4.core"
http://hl7.org/fhir/ValueSet/device-status-reason,4.0.1,draft,"2.16.840.1.113883.4.642.3.1081",FHIRDeviceStatusReason,FHIRDeviceStatusReason,"The availability status reason of the device.","StructureDefinition/sequencing-device,StructureDefinition/imaging-device","THO"
http://hl7.org/fhir/ValueSet/device-type,4.0.1,draft,"2.16.840.1.113883.4.642.3.1376",DeviceType,Device Type,"Codes used to identify medical devices. Includes concepts from SNOMED CT (http://www.snomed.org/) where concept is-a 49062001 (Device)  and is provided as a suggestive example.","StructureDefinition/imaging-device","Internal"
http://hl7.org/fhir/ValueSet/endpoint-connection-type,4.0.1,draft,"2.16.840.1.113883.4.642.3.498",EndpointConnectionType,Endpoint Connection Type,"This is an example value set defined by the FHIR project, that could be used to represent possible connection type profile values.","StructureDefinition/imaging-pacs","THO"
http://hl7.org/fhir/ValueSet/endpoint-payload-type,4.0.1,draft,"2.16.840.1.113883.4.642.3.496",EndpointPayloadType,Endpoint Payload Type,"This is an example value set defined by the FHIR project, that could be used to represent possible payload document types.","StructureDefinition/imaging-pacs","THO,Other"
http://hl7.org/fhir/ValueSet/endpoint-status,4.0.1,draft,"2.16.840.1.113883.4.642.3.494",EndpointStatus,EndpointStatus,"The status of the endpoint.","StructureDefinition/imaging-pacs","hl7.fhir.r4.core"
http://hl7.org/fhir/ValueSet/event-status,4.0.1,draft,"2.16.840.1.113883.4.642.3.109",EventStatus,EventStatus,"Codes identifying the lifecycle stage of an event.","StructureDefinition/radiotherapy-phase,StructureDefinition/onco-surgery,StructureDefinition/radiotherapy-plan,StructureDefinition/radiotherapy-course-summary","hl7.fhir.r4.core"
http://hl7.org/fhir/ValueSet/history-absent-reason,4.0.1,draft,"2.16.840.1.113883.4.642.3.269",FamilyHistoryAbsentReason,FamilyHistoryAbsentReason,"Codes describing the reason why a family member's history is not available.","StructureDefinition/family-cancer-history","THO"
http://hl7.org/fhir/ValueSet/history-status,4.0.1,draft,"2.16.840.1.113883.4.642.3.267",FamilyHistoryStatus,FamilyHistoryStatus,"A code that identifies the status of the family history record.","StructureDefinition/family-cancer-history","hl7.fhir.r4.core"
http://hl7.org/fhir/ValueSet/identifier-type,4.0.1,active,"2.16.840.1.113883.4.642.3.45",Identifier Type Codes,IdentifierType,"A coded type for an identifier that can be used to determine which identifier to use for a specific purpose.","StructureDefinition/radiotherapy-plan,StructureDefinition/roi-segmentation,StructureDefinition/onco-organization","THO (V2)"
http://hl7.org/fhir/ValueSet/identifier-use,4.0.1,active,"2.16.840.1.113883.4.642.3.57",IdentifierUse,IdentifierUse,"Identifies the purpose for this identifier, if known .","StructureDefinition/radiotherapy-plan,StructureDefinition/roi-segmentation,StructureDefinition/onco-organization","hl7.fhir.r4.core"
http://hl7.org/fhir/ValueSet/imagingstudy-status,4.0.1,draft,"2.16.840.1.113883.4.642.3.990",ImagingStudyStatus,ImagingStudyStatus,"The status of the ImagingStudy.","StructureDefinition/onco-imagingstudy","hl7.fhir.r4.core"
http://hl7.org/fhir/ValueSet/jurisdiction,4.0.1,active,"2.16.840.1.113883.4.642.3.48",Jurisdiction ValueSet,Jurisdiction,"This value set defines a base set of codes for country, country subdivision and region    for indicating where a resource is intended to be used.             Note: The codes for countries and country subdivisions are taken from    [ISO 3166](https://www.iso.org/iso-3166-country-codes.html)    while the codes for ""supra-national"" regions are from    [UN Standard country or area codes for statistical use (M49)](http://unstats.un.org/unsd/methods/m49/m49.htm).","StructureDefinition/clinical-trial","hl7.terminology.r4,Other"
http://hl7.org/fhir/ValueSet/languages,4.0.1,draft,"2.16.840.1.113883.4.642.3.20",CommonLanguages,Common Languages,"This value set includes common codes from BCP-47 (http://tools.ietf.org/html/bcp47)","StructureDefinition/cause-of-death,StructureDefinition/onco-biological-contrast,StructureDefinition/molecular-sequence-5-prime,StructureDefinition/onco-adverse-event,StructureDefinition/radiomics-features,StructureDefinition/onco-patient,StructureDefinition/treatment,StructureDefinition/molecular-sequence-3-prime,StructureDefinition/sequencing-analysis,StructureDefinition/onco-imagingstudy,StructureDefinition/radiomics-Image-filters,StructureDefinition/performance-status,StructureDefinition/related-pathology,StructureDefinition/roi-segmentation,StructureDefinition/radiotherapy-course-summary,StructureDefinition/analysis,StructureDefinition/snp,StructureDefinition/expression,StructureDefinition/sequencing-device,StructureDefinition/onco-tnm,StructureDefinition/radiomics-criteria,StructureDefinition/response-evaluation,StructureDefinition/copy-number,StructureDefinition/tumor-pathology-event,StructureDefinition/genetic-consent,StructureDefinition/radiotherapy-phase,StructureDefinition/biomarker,StructureDefinition/imaging-pacs,StructureDefinition/onco-biological-sample,StructureDefinition/data-validation,StructureDefinition/fusion,StructureDefinition/onco-medication-statement,StructureDefinition/radiotherapy-plan,StructureDefinition/imaging-service,StructureDefinition/onco-organization,StructureDefinition/variant-annotation,StructureDefinition/vital-status,StructureDefinition/family-cancer-history,StructureDefinition/annotation-reference,StructureDefinition/clinical-trial,StructureDefinition/onco-imagingstudy-injection,StructureDefinition/clinical-trial-subject,StructureDefinition/imaging-device,StructureDefinition/onco-surgery,StructureDefinition/radiotherapy-volume,StructureDefinition/genome-entity","hl7.terminology.r4"
http://hl7.org/fhir/ValueSet/link-type,4.0.1,active,"2.16.840.1.113883.4.642.3.423",LinkType,LinkType,"The type of link between this patient resource and another patient resource.","StructureDefinition/onco-patient","hl7.fhir.r4.core"
http://hl7.org/fhir/ValueSet/location-mode,4.0.1,draft,"2.16.840.1.113883.4.642.3.330",LocationMode,LocationMode,"Indicates whether a resource instance represents a specific location or a class of locations.","StructureDefinition/imaging-service","hl7.fhir.r4.core"
http://hl7.org/fhir/ValueSet/location-physical-type,4.0.1,draft,"2.16.840.1.113883.4.642.3.328",LocationType,Location type,"This example value set defines a set of codes that can be used to indicate the physical form of the Location.","StructureDefinition/imaging-service","THO"
http://hl7.org/fhir/ValueSet/location-status,4.0.1,draft,"2.16.840.1.113883.4.642.3.332",LocationStatus,LocationStatus,"Indicates whether the location is still in use.","StructureDefinition/imaging-service","hl7.fhir.r4.core"
http://hl7.org/fhir/ValueSet/manifestation-or-symptom,4.0.1,draft,"2.16.840.1.113883.4.642.3.169",ManifestationAndSymptomCodes,Manifestation and Symptom Codes,"Example value set for Manifestation and Symptom codes.","StructureDefinition/tumor-pathology-event,StructureDefinition/related-pathology","Internal"
http://hl7.org/fhir/ValueSet/marital-status,4.0.1,active,"2.16.840.1.113883.4.642.3.29",Marital Status Codes,MaritalStatus,"This value set defines the set of codes that can be used to indicate the marital status of a person.","StructureDefinition/onco-patient","THO (V3)"
http://hl7.org/fhir/ValueSet/med-admin-perform-function,4.0.1,draft,"2.16.840.1.113883.4.642.3.349",MedicationAdministration Performer Function Codes,Medication administration  performer  function  codes,"MedicationAdministration Performer Function Codes","StructureDefinition/onco-imagingstudy-injection","THO"
http://hl7.org/fhir/ValueSet/medication-admin-category,4.0.1,draft,"2.16.840.1.113883.4.642.3.347",MedicationAdministration Category Codes,Medication administration  category  codes,"MedicationAdministration Category Codes","StructureDefinition/onco-imagingstudy-injection","THO"
http://hl7.org/fhir/ValueSet/medication-admin-status,4.0.1,draft,"2.16.840.1.113883.4.642.3.340",MedicationAdministration Status Codes,Medication administration  status  codes,"MedicationAdministration Status Codes","StructureDefinition/onco-imagingstudy-injection","THO"
http://hl7.org/fhir/ValueSet/medication-codes,4.0.1,draft,"2.16.840.1.113883.4.642.3.375",SNOMEDCTMedicationCodes,SNOMED CT Medication Codes,"This value set includes all drug or medicament substance codes and all pharmaceutical/biologic products from SNOMED CT - provided as an exemplar value set.","StructureDefinition/onco-biological-contrast,StructureDefinition/treatment,StructureDefinition/onco-medication-statement","Internal"
http://hl7.org/fhir/ValueSet/medication-form-codes,4.0.1,draft,"2.16.840.1.113883.4.642.3.374",SNOMEDCTFormCodes,SNOMED CT Form Codes,"This value set includes all dose form codes from SNOMED CT - provided as an exemplar.","StructureDefinition/onco-biological-contrast","Internal"
http://hl7.org/fhir/ValueSet/medication-statement-category,4.0.1,draft,"2.16.840.1.113883.4.642.3.370",Medication usage category codes,Medication usage category codes,"Medication Status Codes","StructureDefinition/onco-medication-statement","THO"
http://hl7.org/fhir/ValueSet/medication-statement-status,4.0.1,draft,"2.16.840.1.113883.4.642.3.367",Medication Status Codes,Medication  status  codes,"Medication Status Codes","StructureDefinition/onco-medication-statement","hl7.fhir.r4.core"
http://hl7.org/fhir/ValueSet/medication-status,4.0.1,draft,"2.16.840.1.113883.4.642.3.376",Medication Status Codes,Medication  status  codes,"Medication Status Codes","StructureDefinition/onco-biological-contrast","hl7.fhir.r4.core"
http://hl7.org/fhir/ValueSet/mimetypes,4.0.1,active,"2.16.840.1.113883.4.642.3.1024",Mime Types,MimeType,"This value set includes all possible codes from BCP-13 (http://tools.ietf.org/html/bcp13)","StructureDefinition/imaging-pacs","Other"
http://hl7.org/fhir/ValueSet/observation-category,4.0.1,draft,"2.16.840.1.113883.4.642.3.403",ObservationCategoryCodes,Observation Category Codes,"Observation Category codes.","StructureDefinition/copy-number,StructureDefinition/cause-of-death,StructureDefinition/radiomics-features,StructureDefinition/biomarker,StructureDefinition/sequencing-analysis,StructureDefinition/radiomics-Image-filters,StructureDefinition/performance-status,StructureDefinition/fusion,StructureDefinition/roi-segmentation,StructureDefinition/variant-annotation,StructureDefinition/analysis,StructureDefinition/vital-status,StructureDefinition/snp,StructureDefinition/expression,StructureDefinition/onco-tnm,StructureDefinition/radiomics-criteria,StructureDefinition/response-evaluation","THO"
http://hl7.org/fhir/ValueSet/observation-codes,4.0.1,draft,"2.16.840.1.113883.4.642.3.396",LOINCCodes,LOINC Codes,"This value set includes all LOINC codes","StructureDefinition/copy-number,StructureDefinition/cause-of-death,StructureDefinition/radiomics-features,StructureDefinition/biomarker,StructureDefinition/sequencing-analysis,StructureDefinition/radiomics-Image-filters,StructureDefinition/performance-status,StructureDefinition/fusion,StructureDefinition/roi-segmentation,StructureDefinition/variant-annotation,StructureDefinition/analysis,StructureDefinition/vital-status,StructureDefinition/snp,StructureDefinition/expression,StructureDefinition/onco-tnm,StructureDefinition/radiomics-criteria,StructureDefinition/response-evaluation","LOINC"
http://hl7.org/fhir/ValueSet/observation-interpretation,4.0.1,active,"2.16.840.1.113883.4.642.3.399",ObservationInterpretationCodes,Observation Interpretation Codes,"A categorical assessment, providing a rough qualitative interpretation of the observation value,    such as “normal”/ “abnormal”,”low” / “high”, “better” / “worse”, “susceptible” / “resistant”, “expected”/ “not expected”.    The value set is intended to be for ANY use where coded representation of an interpretation is needed.             Notes:          This is being communicated in v2.x in OBX-8 (Observation Interpretation), in v3 in ObservationInterpretation (CWE) in R1 (Representative Realm) and in FHIR in    Observation.interpretation. Historically these values come from the laboratory domain, and these codes are extensively    used. The value set binding is extensible, so codes outside the value set that are needed for interpretation concepts    (i.e. particular meanings) that are not included in the value set can be used, and these new codes may also be added to    the value set and published in a future version.","StructureDefinition/copy-number,StructureDefinition/cause-of-death,StructureDefinition/radiomics-features,StructureDefinition/biomarker,StructureDefinition/sequencing-analysis,StructureDefinition/radiomics-Image-filters,StructureDefinition/performance-status,StructureDefinition/fusion,StructureDefinition/roi-segmentation,StructureDefinition/variant-annotation,StructureDefinition/analysis,StructureDefinition/vital-status,StructureDefinition/snp,StructureDefinition/expression,StructureDefinition/onco-tnm,StructureDefinition/radiomics-criteria,StructureDefinition/response-evaluation","THO (V3)"
http://hl7.org/fhir/ValueSet/observation-methods,4.0.1,draft,"2.16.840.1.113883.4.642.3.395",ObservationMethods,Observation Methods,"Observation Method codes from [SNOMED CT](http://snomed.info/sct) where concept is-a 272394005 (Technique (qualifier value)) or is-a 129264002 (Action (qualifier value)) or is-a 386053000 (Evaluation procedure(procedure))","StructureDefinition/cause-of-death,StructureDefinition/radiomics-features,StructureDefinition/biomarker,StructureDefinition/radiomics-Image-filters,StructureDefinition/performance-status,StructureDefinition/fusion,StructureDefinition/roi-segmentation,StructureDefinition/analysis,StructureDefinition/vital-status,StructureDefinition/expression,StructureDefinition/onco-tnm,StructureDefinition/radiomics-criteria,StructureDefinition/response-evaluation","Internal"
http://hl7.org/fhir/ValueSet/observation-status,4.0.1,active,"2.16.840.1.113883.4.642.3.400",ObservationStatus,ObservationStatus,"Codes providing the status of an observation.","StructureDefinition/copy-number,StructureDefinition/cause-of-death,StructureDefinition/radiomics-features,StructureDefinition/biomarker,StructureDefinition/sequencing-analysis,StructureDefinition/radiomics-Image-filters,StructureDefinition/performance-status,StructureDefinition/fusion,StructureDefinition/roi-segmentation,StructureDefinition/variant-annotation,StructureDefinition/analysis,StructureDefinition/vital-status,StructureDefinition/snp,StructureDefinition/expression,StructureDefinition/onco-tnm,StructureDefinition/radiomics-criteria,StructureDefinition/response-evaluation","hl7.fhir.r4.core"
http://hl7.org/fhir/ValueSet/organization-type,4.0.1,draft,"2.16.840.1.113883.4.642.3.414",OrganizationType,Organization type,"This example value set defines a set of codes that can be used to indicate a type of organization.","StructureDefinition/onco-organization","THO"
http://hl7.org/fhir/ValueSet/orientation-type,4.0.1,draft,"2.16.840.1.113883.4.642.3.987",orientationType,orientationType,"Type for orientation.","StructureDefinition/annotation-reference,StructureDefinition/molecular-sequence-5-prime,StructureDefinition/molecular-sequence-3-prime,StructureDefinition/genome-entity","hl7.fhir.r4.core"
http://hl7.org/fhir/ValueSet/patient-contactrelationship,4.0.1,active,"2.16.840.1.113883.4.642.3.1130",PatientContactRelationship,Patient Contact Relationship ,"The nature of the relationship between the patient and the contact person.","StructureDefinition/onco-patient","THO (V2)"
http://hl7.org/fhir/ValueSet/performer-role,4.0.1,draft,"2.16.840.1.113883.4.642.3.433",ProcedurePerformerRoleCodes,Procedure Performer Role Codes,"This example value set defines the set of codes that can be used to indicate a role of a procedure performer.","StructureDefinition/radiotherapy-phase,StructureDefinition/onco-surgery,StructureDefinition/radiotherapy-plan,StructureDefinition/radiotherapy-course-summary","Internal"
http://hl7.org/fhir/ValueSet/procedure-category,4.0.1,draft,"2.16.840.1.113883.4.642.3.430",ProcedureCategoryCodes(SNOMEDCT),Procedure Category Codes (SNOMED CT),"Procedure Category code: A selection of relevant SNOMED CT codes.","StructureDefinition/radiotherapy-phase,StructureDefinition/onco-surgery,StructureDefinition/radiotherapy-plan,StructureDefinition/radiotherapy-course-summary","Internal"
