Source File	Size	loadResources	load	generateSnapshots	load-configure	scan	loadDepInfo	loadInfo	checkR4R4B	generateNarratives	validate	loadLists	checkConformanceResources	checkConformanceResources2	checkConformanceResources3	generateLogicalMaps	validateExpressions	scanForUsageStats	checkURLsUnique	processProvenanceDetails	generate1	generate2	generateLogicals	makeDependencies	generateExampleZip	generateValidationPack	scanProfilesForR5	scanExamplesForR5
fsh-generated/resources/CodeSystem-OsirisCS.json	19586	5	0	0	0	0	0	0	1	20	0	0	0	0	0	0	0	1	0	0	59	104	0	0	0	2	0	0
fsh-generated/resources/CodeSystem-RadiomicsCS.json	429	2	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	10	34	0	0	0	0	0	0
fsh-generated/resources/CodeSystem-RadiotherapyCS.json	464	2	0	0	0	0	1	0	0	5	0	0	0	0	0	0	0	0	0	0	9	32	0	0	0	1	0	0
fsh-generated/resources/CodeSystem-SeriesModalityCS.json	407	3	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	9	32	0	0	0	0	0	0
fsh-generated/resources/CodeSystem-SnomedCS.json	30349	6	0	0	1	0	0	0	3	22	0	0	1	0	0	0	0	0	0	0	92	121	0	0	0	4	0	2
fsh-generated/resources/CodeSystem-SnomedRequestedCScodex.json	758	2	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	10	38	0	0	0	0	0	0
fsh-generated/resources/CodeSystem-SnomedRequestedCSmcode.json	479	2	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	9	40	0	0	0	0	0	0
fsh-generated/resources/Condition-fhir-osiris-example-TumorPathologyEvent-instance-1.json	1294	2	0	0	0	0	0	0	1	427	0	0	0	0	0	0	0	0	0	0	9	18	0	0	0	0	0	0
fsh-generated/resources/Condition-fhir-osiris-example-TumorPathologyEvent-instance-2.json	1497	2	0	0	0	0	0	0	0	517	0	0	0	0	0	0	0	0	0	0	9	14	0	0	0	0	0	0
fsh-generated/resources/Consent-fhir-osiris-example-consent-1.json	984	3	0	0	0	0	0	0	0	732	0	0	0	0	0	0	0	0	0	0	9	21	0	0	0	0	0	0
fsh-generated/resources/Consent-fhir-osiris-example-consent-2.json	984	2	0	0	0	0	0	0	0	210	0	0	0	0	0	0	0	0	0	0	9	14	0	0	0	0	0	0
fsh-generated/resources/Device-fhir-osiris-example-imagingdevice-ct.json	390	4	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	7	17	0	0	0	0	0	0
fsh-generated/resources/Device-fhir-osiris-example-imagingdevice-dx.json	442	2	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	8	11	0	0	0	0	0	0
fsh-generated/resources/Device-fhir-osiris-example-imagingdevice-mr-2.json	416	2	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	8	10	0	0	0	0	0	0
fsh-generated/resources/Device-fhir-osiris-example-imagingdevice-mr.json	394	3	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	8	11	0	0	0	0	0	0
fsh-generated/resources/Device-fhir-osiris-example-imagingdevice-pt-nm.json	397	2	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	8	11	0	0	0	0	0	0
fsh-generated/resources/Device-fhir-osiris-example-sequencingdevice-1.json	675	2	0	0	0	0	0	0	0	136	0	0	0	0	0	0	0	0	0	0	8	10	0	0	0	0	0	0
fsh-generated/resources/Device-fhir-osiris-example-sequencingdevice-2.json	675	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	11	0	0	0	0	0	0
fsh-generated/resources/Device-fhir-osiris-example-sequencingdevice-3.json	675	2	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	8	11	0	0	0	0	0	0
fsh-generated/resources/Endpoint-fhir-osiris-example-imagingendpoint-ct.json	578	2	0	0	0	0	0	0	0	216	0	0	0	0	0	0	0	0	0	0	7	14	0	0	0	0	0	0
fsh-generated/resources/Endpoint-fhir-osiris-example-imagingendpoint-dx.json	635	2	0	0	0	0	0	0	0	214	0	0	0	0	0	0	0	1	0	0	9	7	0	0	0	0	0	0
fsh-generated/resources/Endpoint-fhir-osiris-example-imagingendpoint-mr-2.json	669	2	0	0	0	0	0	0	0	212	0	0	0	0	0	0	0	0	0	0	8	6	0	0	0	0	0	0
fsh-generated/resources/Endpoint-fhir-osiris-example-imagingendpoint-mr.json	633	2	0	0	0	0	0	0	0	210	0	0	0	0	0	0	0	0	0	0	11	6	0	0	0	0	0	0
fsh-generated/resources/Endpoint-fhir-osiris-example-imagingendpoint-pt-nm.json	656	2	0	0	0	0	0	0	0	211	0	0	0	0	0	0	0	0	0	0	11	5	0	0	0	0	0	0
fsh-generated/resources/ImagingStudy-fhir-osiris-example-imagingstudy-ct.json	3432	3	0	0	0	0	0	0	1	249	0	0	0	0	0	0	0	0	0	0	15	17	0	0	0	0	0	0
fsh-generated/resources/ImagingStudy-fhir-osiris-example-imagingstudy-dx.json	3368	2	0	0	0	0	0	0	0	111	0	0	0	0	0	0	0	0	0	0	19	10	0	0	0	0	0	0
fsh-generated/resources/ImagingStudy-fhir-osiris-example-imagingstudy-mri-2.json	3920	3	0	0	0	0	0	0	0	109	0	0	0	0	0	0	0	0	0	0	15	11	0	0	0	0	0	0
fsh-generated/resources/ImagingStudy-fhir-osiris-example-imagingstudy-mri.json	3832	2	0	0	0	0	0	0	1	112	0	0	0	0	0	0	0	0	0	0	13	10	0	0	0	0	0	0
fsh-generated/resources/ImagingStudy-fhir-osiris-example-imagingstudy-pt-nm.json	3471	3	0	0	1	0	0	0	0	113	0	0	0	0	0	0	0	0	0	0	13	11	0	0	0	0	0	0
fsh-generated/resources/Medication-fhir-osiris-example-injection-medication-pt-nm.json	281	2	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	7	7	0	0	0	0	0	0
fsh-generated/resources/MedicationAdministration-fhir-osiris-example-injection-pt-nm.json	517	2	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	7	11	0	0	0	0	0	0
fsh-generated/resources/MedicationStatement-fhir-osiris-example-oncomedicalstatement-1.json	597	2	0	0	0	0	0	0	0	105	0	0	0	0	0	0	0	0	0	0	8	9	0	0	0	0	0	0
fsh-generated/resources/MolecularSequence-fhir-osiris-annotation-reference-1.json	772	2	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	9	13	0	0	0	0	0	0
fsh-generated/resources/MolecularSequence-fhir-osiris-genome-entity-1.json	708	3	0	0	0	0	0	0	0	104	0	0	0	0	0	0	0	0	0	0	12	11	0	0	0	0	0	0
fsh-generated/resources/Observation-FhirOSIRISResponseEvaluation-1.json	713	2	0	0	0	0	0	0	0	107	0	0	0	0	0	0	0	0	0	0	13	13	0	0	0	0	0	0
fsh-generated/resources/Observation-fhir-osiris-annotation-1.json	4627	3	0	0	0	0	0	0	1	2543	0	0	0	0	0	0	0	0	0	0	21	11	0	0	0	0	0	0
fsh-generated/resources/Observation-fhir-osiris-example-ROISegmentation.json	1414	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	9	0	0	0	0	0	0
fsh-generated/resources/Observation-fhir-osiris-example-RadiomicsCriteria.json	3397	3	0	0	0	0	0	0	0	125	0	0	0	0	0	0	0	0	0	0	18	11	0	0	0	0	0	0
fsh-generated/resources/Observation-fhir-osiris-example-RadiomicsFeature.json	564	2	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	12	7	0	0	0	0	0	0
fsh-generated/resources/Observation-fhir-osiris-example-RadiomicsImageFilter.json	1573	2	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	14	9	0	0	0	0	0	0
fsh-generated/resources/Observation-fhir-osiris-example-analysis-clinical.json	559	2	0	0	0	0	0	0	0	104	0	0	0	0	0	0	0	0	0	0	13	8	0	0	0	0	0	0
fsh-generated/resources/Observation-fhir-osiris-example-analysis-ct.json	439	3	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	13	7	0	0	0	0	0	0
fsh-generated/resources/Observation-fhir-osiris-example-analysis-dx.json	451	2	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	12	7	0	0	0	0	0	0
fsh-generated/resources/Observation-fhir-osiris-example-analysis-mr-2.json	466	2	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	11	6	0	0	0	0	0	0
fsh-generated/resources/Observation-fhir-osiris-example-analysis-mr.json	462	2	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	8	6	0	0	0	0	0	0
fsh-generated/resources/Observation-fhir-osiris-example-analysis-pt-nm.json	447	2	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	7	7	0	0	0	0	0	0
fsh-generated/resources/Observation-fhir-osiris-example-biomarker.json	476	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	7	0	0	0	0	0	0
fsh-generated/resources/Observation-fhir-osiris-example-causeofdeath.json	629	2	0	0	0	0	0	0	0	112	0	0	0	0	0	0	0	0	0	0	9	7	0	0	0	0	0	0
fsh-generated/resources/Observation-fhir-osiris-example-sequencinganalysis-1.json	2139	2	0	0	0	0	0	0	0	825	0	0	0	0	0	0	0	0	0	0	10	9	0	0	0	0	0	0
fsh-generated/resources/Observation-fhir-osiris-example-sequencinganalysis-2.json	2156	3	0	0	0	0	0	0	0	736	0	0	0	0	0	0	0	0	0	0	11	10	0	0	0	0	0	0
fsh-generated/resources/Observation-fhir-osiris-example-sequencinganalysis-3.json	1961	4	0	0	0	0	0	0	1	721	0	0	0	0	0	0	0	0	0	0	10	9	0	0	0	0	0	0
fsh-generated/resources/Observation-fhir-osiris-example-snp-1.json	3714	4	0	0	0	0	0	0	0	1363	0	0	0	0	0	0	0	0	0	0	12	10	0	0	0	0	0	1
fsh-generated/resources/Observation-fhir-osiris-example-vitalstatus.json	664	4	0	0	0	0	0	0	0	105	0	0	0	0	0	0	0	0	0	0	7	8	0	0	0	0	0	0
fsh-generated/resources/Organization-fhir-osiris-origin-organization.json	313	3	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	7	8	0	0	0	0	0	0
fsh-generated/resources/Organization-fhir-osiris-provider-organization.json	315	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	6	0	0	0	0	0	0
fsh-generated/resources/Patient-13.json	540	3	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	7	11	0	0	0	0	0	0
fsh-generated/resources/Patient-24.json	540	2	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	8	8	0	0	0	0	0	0
fsh-generated/resources/Patient-L304.json	866	2	0	0	0	0	0	0	0	22	0	0	0	0	0	0	0	0	0	0	9	7	0	0	0	0	0	0
fsh-generated/resources/Patient-LIDC-IDRI-0001.json	552	2	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	8	8	0	0	0	0	0	0
fsh-generated/resources/Patient-Patient-XRTS-04-22A.json	557	2	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	8	7	0	0	0	0	0	0
fsh-generated/resources/Patient-STS-010.json	545	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	7	0	0	0	0	0	0
fsh-generated/resources/Patient-STS-028.json	545	2	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	7	7	0	0	0	0	0	0
fsh-generated/resources/Procedure-fhir-osiris-example-RadiotherapyCourse-1.json	1162	2	0	0	0	0	0	0	0	119	0	0	0	0	0	0	0	0	0	0	9	12	0	0	0	0	0	0
fsh-generated/resources/Procedure-fhir-osiris-example-RadiotherapyCourse-2.json	1164	2	0	0	0	0	0	0	0	105	0	0	0	0	0	0	0	0	0	0	10	8	0	0	0	0	0	0
fsh-generated/resources/Procedure-fhir-osiris-example-RadiotherapyPhase-1.json	922	2	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	8	8	0	0	0	0	0	0
fsh-generated/resources/Procedure-fhir-osiris-example-RadiotherapyPhase-2.json	921	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	7	0	0	0	0	0	0
fsh-generated/resources/Procedure-fhir-osiris-example-RadiotherapyPhase-3.json	922	2	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	11	7	0	0	0	0	0	0
fsh-generated/resources/Procedure-fhir-osiris-example-RadiotherapyPhase-4.json	924	2	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	8	8	0	0	0	0	0	0
fsh-generated/resources/Procedure-fhir-osiris-example-RadiotherapyPhase-5.json	923	2	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	8	7	0	0	0	0	0	0
fsh-generated/resources/Procedure-fhir-osiris-example-RadiotherapyPhase-6.json	914	2	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	8	7	0	0	0	0	0	0
fsh-generated/resources/Procedure-fhir-osiris-example-RadiotherapyPlan-1.json	4545	3	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	14	12	0	0	0	0	0	0
fsh-generated/resources/Procedure-fhir-osiris-example-surgery-1.json	533	2	0	0	0	0	0	0	0	240	0	0	0	0	0	0	0	0	0	0	7	7	0	0	0	0	0	0
fsh-generated/resources/Procedure-fhir-osiris-example-surgery-2.json	533	2	0	0	0	0	0	0	0	101	0	0	0	0	0	0	0	0	0	0	11	7	0	0	0	0	0	0
fsh-generated/resources/ResearchStudy-fhir-osiris-example-researchstudy.json	189	2	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	8	12	0	0	0	0	0	0
fsh-generated/resources/Specimen-fhir-osiris-example-biologicalsample-1.json	1637	2	0	0	1	0	0	0	0	318	0	0	0	0	0	0	0	0	0	0	9	11	0	0	0	0	0	0
fsh-generated/resources/Specimen-fhir-osiris-example-biologicalsample-2.json	1615	2	0	0	2	0	0	0	0	521	0	0	0	0	0	0	0	0	0	0	13	8	0	0	0	0	0	0
fsh-generated/resources/StructureDefinition-BasedOnCondition.json	1900	2	0	12	1	0	0	0	0	44	0	0	0	0	0	0	0	0	0	0	47	236	0	1	0	2	0	0
fsh-generated/resources/StructureDefinition-BiologicalSampleOrigin.json	2197	3	0	14	0	0	0	0	0	7	0	0	0	0	0	0	0	1	0	0	61	173	0	0	0	1	1	0
fsh-generated/resources/StructureDefinition-adverse-event-end-date.json	1273	2	0	18	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	40	115	0	0	0	1	0	0
fsh-generated/resources/StructureDefinition-algorithmName.json	1204	2	0	18	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	31	106	0	0	0	0	0	0
fsh-generated/resources/StructureDefinition-analysis.json	4002	2	0	178	0	0	0	0	0	33	0	0	0	0	0	0	0	1	0	0	143	854	0	0	0	6	0	0
fsh-generated/resources/StructureDefinition-annotation-reference.json	6100	2	0	86	0	0	0	0	0	28	0	0	1	0	0	0	0	1	0	0	218	624	0	0	0	6	0	1
fsh-generated/resources/StructureDefinition-basedOn.json	3946	3	0	33	0	0	0	0	0	51	0	0	0	0	0	0	0	1	0	0	72	159	0	0	0	2	0	0
fsh-generated/resources/StructureDefinition-biomarker.json	3640	2	0	70	0	0	0	0	0	24	0	0	0	0	0	0	0	1	0	0	144	728	0	0	0	6	0	1
fsh-generated/resources/StructureDefinition-cause-of-death.json	2455	2	0	55	0	0	0	0	0	25	0	0	0	0	0	0	0	1	0	0	129	2102	0	0	0	5	0	0
fsh-generated/resources/StructureDefinition-clinical-trial-subject.json	2033	3	0	49	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	49	106	0	0	0	2	0	0
fsh-generated/resources/StructureDefinition-clinical-trial.json	1891	2	0	29	0	0	0	0	1	15	0	0	0	0	0	0	0	1	0	0	89	174	0	0	0	3	0	0
fsh-generated/resources/StructureDefinition-copy-number.json	10524	3	0	337	0	0	0	0	0	108	0	0	1	0	0	0	0	6	0	0	994	3303	0	0	0	25	1	3
fsh-generated/resources/StructureDefinition-data-validation.json	3100	2	0	702	0	0	0	0	0	15	0	0	0	0	0	0	0	1	0	0	97	207	0	0	0	3	0	1
fsh-generated/resources/StructureDefinition-doseToVolume.json	5652	3	0	37	0	0	0	0	0	17	0	0	0	0	0	0	0	1	0	0	101	156	0	0	0	3	0	0
fsh-generated/resources/StructureDefinition-dueTo-tumor-pathology-event.json	1255	2	0	24	1	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	23	80	0	0	0	0	0	0
fsh-generated/resources/StructureDefinition-energyOrIsotope.json	3153	2	0	20	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	59	115	0	0	0	2	0	0
fsh-generated/resources/StructureDefinition-ethnicity.json	1353	2	0	15	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	27	79	0	0	0	1	0	0
fsh-generated/resources/StructureDefinition-expression.json	9426	3	0	29	0	0	0	0	0	49	0	0	0	0	0	0	0	2	0	0	301	1323	0	0	0	9	0	1
fsh-generated/resources/StructureDefinition-family-cancer-history.json	2273	2	0	26	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	80	118	0	0	0	3	0	0
fsh-generated/resources/StructureDefinition-fusion.json	10924	2	0	29	0	0	0	0	0	39	0	0	1	0	0	0	0	2	0	0	314	1275	0	0	0	10	0	1
fsh-generated/resources/StructureDefinition-gene-expression-data-type.json	1560	3	0	15	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	28	60	0	0	0	1	0	0
fsh-generated/resources/StructureDefinition-genetic-consent.json	3632	5	0	34	0	0	0	0	0	22	0	0	0	0	0	0	0	0	0	0	145	180	0	0	0	5	0	0
fsh-generated/resources/StructureDefinition-genome-entity.json	4347	4	0	37	0	0	0	0	0	24	0	0	0	0	0	0	0	1	0	0	183	227	0	0	0	6	0	1
fsh-generated/resources/StructureDefinition-genomeentityType.json	1438	2	0	5	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	28	58	0	0	0	1	0	0
fsh-generated/resources/StructureDefinition-histologygrade.json	2929	2	0	3	0	0	0	0	0	43	0	0	0	0	0	0	0	0	0	0	58	75	0	0	0	1	0	0
fsh-generated/resources/StructureDefinition-imaging-device.json	3228	3	0	23	0	0	0	0	0	17	0	0	0	0	0	0	0	1	0	0	120	190	0	0	0	4	0	0
fsh-generated/resources/StructureDefinition-imaging-pacs.json	1370	2	0	8	1	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	49	89	0	0	0	2	1	1
fsh-generated/resources/StructureDefinition-imaging-service.json	1856	3	0	56	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	75	116	0	0	0	2	0	0
fsh-generated/resources/StructureDefinition-imaging-settings.json	33556	4	0	51	0	0	0	0	0	89	0	0	0	0	0	0	0	2	0	0	569	520	0	0	0	16	0	1
fsh-generated/resources/StructureDefinition-laterality.json	1478	2	0	3	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	27	58	0	0	0	1	0	0
fsh-generated/resources/StructureDefinition-modalityAndTechnique.json	4463	3	0	10	0	0	0	0	0	282	0	0	1	0	0	0	0	0	0	0	75	97	0	0	0	2	0	0
fsh-generated/resources/StructureDefinition-molecular-sequence-3-prime.json	2176	2	0	12	0	0	0	0	0	15	0	0	0	0	0	0	0	1	0	0	162	199	0	0	0	5	0	1
fsh-generated/resources/StructureDefinition-molecular-sequence-5-prime.json	2175	2	0	10	0	0	0	0	0	14	0	0	0	0	0	0	0	1	0	0	161	193	0	0	0	5	0	0
fsh-generated/resources/StructureDefinition-numberOfFractions.json	1253	2	0	3	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	26	54	0	0	0	1	0	0
fsh-generated/resources/StructureDefinition-numberOfSessions.json	1245	2	0	3	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	28	52	0	0	0	1	0	0
fsh-generated/resources/StructureDefinition-onco-adverse-event.json	5265	2	0	53	0	0	0	0	0	21	0	0	0	0	0	0	0	0	0	0	121	150	0	0	0	4	0	1
fsh-generated/resources/StructureDefinition-onco-biological-contrast.json	2208	2	0	13	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	76	108	0	0	0	2	0	0
fsh-generated/resources/StructureDefinition-onco-biological-sample.json	9102	3	0	10	0	0	0	0	0	28	0	0	0	0	0	0	0	1	0	0	179	222	0	0	0	7	0	0
fsh-generated/resources/StructureDefinition-onco-imagingstudy-injection.json	6170	3	0	26	0	0	0	0	0	19	0	0	0	0	0	0	0	1	0	0	144	179	0	0	0	6	0	1
fsh-generated/resources/StructureDefinition-onco-imagingstudy.json	30504	3	0	70	1	0	0	0	0	79	0	0	1	0	0	0	0	2	0	0	506	655	0	1	0	19	1	1
fsh-generated/resources/StructureDefinition-onco-medication-statement.json	3809	3	0	9	0	0	0	0	0	1857	0	0	0	0	0	0	0	0	0	0	101	133	0	0	0	4	0	1
fsh-generated/resources/StructureDefinition-onco-organization.json	1951	2	0	5	0	0	0	0	1	13	0	0	0	0	0	0	0	1	0	0	84	119	0	0	0	4	0	0
fsh-generated/resources/StructureDefinition-onco-patient.json	5684	2	0	11	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	123	180	0	0	0	4	0	0
fsh-generated/resources/StructureDefinition-onco-surgery.json	3767	3	0	20	0	0	0	0	0	12	0	0	0	0	0	0	0	1	0	0	125	165	0	0	0	5	0	1
fsh-generated/resources/StructureDefinition-onco-tnm.json	6478	3	0	39	0	0	0	0	0	40	0	0	0	0	0	0	0	1	0	0	289	313	0	0	0	9	0	0
fsh-generated/resources/StructureDefinition-origin-center.json	1456	2	0	3	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	27	56	0	0	0	1	0	0
fsh-generated/resources/StructureDefinition-performance-status.json	2622	2	0	19	0	0	0	0	0	19	0	0	0	0	0	0	0	0	0	0	129	168	0	0	0	5	0	1
fsh-generated/resources/StructureDefinition-radiomics-Image-filters.json	2378	2	0	31	0	0	0	0	0	20	0	0	0	0	0	0	0	1	0	0	128	221	0	0	0	5	0	0
fsh-generated/resources/StructureDefinition-radiomics-criteria-settings.json	44051	5	0	89	1	0	0	0	0	109	0	0	1	0	0	0	0	2	0	0	792	656	0	0	0	22	0	1
fsh-generated/resources/StructureDefinition-radiomics-criteria.json	4796	3	0	47	0	0	0	0	0	13	0	0	0	0	0	0	0	1	0	0	136	282	0	0	0	5	1	1
fsh-generated/resources/StructureDefinition-radiomics-features.json	3083	2	0	26	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	146	198	0	0	0	6	0	0
fsh-generated/resources/StructureDefinition-radiomics-image-filters-settings.json	14438	3	0	11	0	0	0	0	0	32	0	0	0	0	0	0	0	1	0	0	258	240	0	0	0	7	0	0
fsh-generated/resources/StructureDefinition-radiotherapy-course-summary.json	7248	2	0	34	0	0	0	0	0	30	0	0	0	0	0	0	0	1	0	0	180	235	0	0	0	7	0	1
fsh-generated/resources/StructureDefinition-radiotherapy-phase.json	5779	3	0	26	0	0	0	0	0	18	0	0	0	0	0	0	0	0	0	0	169	221	0	0	0	6	0	0
fsh-generated/resources/StructureDefinition-radiotherapy-plan.json	16499	3	0	51	0	0	0	0	0	36	0	0	0	0	0	0	0	2	0	0	356	420	0	0	0	11	0	1
fsh-generated/resources/StructureDefinition-radiotherapy-volume.json	3524	2	0	7	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	60	86	0	0	0	2	0	0
fsh-generated/resources/StructureDefinition-reasonReplanification.json	1472	2	0	3	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	28	53	0	0	0	1	0	0
fsh-generated/resources/StructureDefinition-related-pathology.json	3410	2	0	15	0	0	0	0	0	17	0	0	0	0	0	0	0	1	0	0	102	1573	0	0	0	3	0	1
fsh-generated/resources/StructureDefinition-response-evaluation.json	3832	2	0	20	0	0	0	0	0	18	0	0	1	0	0	0	0	0	0	0	137	581	0	0	0	6	0	0
fsh-generated/resources/StructureDefinition-roi-segmentation.json	7326	3	0	14	0	0	0	0	0	22	0	0	0	0	0	0	0	1	0	0	239	326	0	0	0	8	0	1
fsh-generated/resources/StructureDefinition-sequencing-analysis.json	10869	2	0	18	1	0	0	0	1	27	0	0	0	0	0	0	0	1	0	0	313	2075	0	0	0	10	0	0
fsh-generated/resources/StructureDefinition-sequencing-device.json	2926	3	0	8	0	0	0	0	0	10	0	0	0	0	0	0	0	1	0	0	129	165	0	0	0	4	0	1
fsh-generated/resources/StructureDefinition-series-weightheigt.json	3027	2	0	4	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	59	71	0	0	0	2	0	0
fsh-generated/resources/StructureDefinition-snp.json	15237	3	0	48	0	0	0	0	0	56	0	0	0	0	0	0	0	4	0	0	918	3346	0	0	0	25	0	2
fsh-generated/resources/StructureDefinition-spanning-pairs.json	1276	2	0	3	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	27	51	0	0	0	1	0	0
fsh-generated/resources/StructureDefinition-split-reads.json	1262	2	0	2	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	26	51	0	0	0	0	0	0
fsh-generated/resources/StructureDefinition-strand-bias.json	1294	2	0	2	0	0	0	0	0	63	0	0	0	0	0	0	0	0	0	0	26	50	0	0	0	1	0	0
